Contributor ID,Ratio,Mean_gap,Max_gap
145927,0.04044558697514996,24,498
406178,0.11709770114942529,8,411
155651,0.022779519331243468,44,1038
1432240,0.18878504672897195,5,244
250388,0.13697318007662834,7,371
190816,0.7205882352941176,1,29
19527,0.04058234758871702,24,2395
30981,0.051915322580645164,19,339
282161,0.2567237163814181,3,196
493683,0.09618874773139746,10,136
382593,0.07445442875481387,13,228
1672229,0.02212549873050417,45,1277
1159327,0.03261460409494474,30,477
2656885,0.026789366053169734,37,932
303874,0.5541752933057281,1,141
379407,0.2704791344667697,3,103
2716074,0.306368330464716,3,215
6817,0.07022023619533993,14,502
4244026,0.1548076923076923,6,116
247414,0.07707952003254016,13,1983
3858210,0.10711071107110712,9,104
4069147,0.03343978959233515,30,1200
2338730,0.07028112449799197,14,1096
4309588,0.09887005649717515,10,231
4995598,0.18990120746432493,5,75
185398,0.06685236768802229,15,1101
2040962,0.5617529880478087,1,36
5792322,0.04907481898632341,20,1312
6060594,0.022203947368421052,45,529
933783,0.5991237677984665,1,156
3349439,0.19316843345111898,5,68
5698525,0.31334622823984526,3,92
1286970,0.03764921946740129,26,400
399717,0.06216053108026554,16,179
55327,0.04665713264211655,21,298
2959053,0.07984462667242123,12,724
6643015,0.163943661971831,6,202
1732752,0.07515085024684585,13,720
4541225,0.1554054054054054,6,146
1806787,0.14509068167604752,6,422
3786313,0.1810512654120701,5,332
9845277,0.912,1,62
10968415,1.117117117117117,0,35
11016481,1.267223382045929,0,42
9661331,0.033712882339807994,29,783
3129585,0.022222222222222223,45,665
7304264,0.05894448252227553,17,272
3210516,0.12602179836512262,7,139
5197671,0.03330161750713606,30,235
6151339,0.7728321033210332,1,476
403690,0.09039347749025169,11,971
403286,0.0747588424437299,13,2244
16364713,0.03779572994806694,26,900
9645624,0.11695501730103806,8,121
784330,0.07286333202048051,13,1061
16893558,0.11270845313398505,8,393
11426190,0.03363095238095238,30,1424
17859592,0.2660436137071651,3,118
18334455,0.052,19,834
4637213,0.022731650934309382,44,627
1453997,0.056566738044254106,17,265
5661201,0.06826801517067003,14,234
12227145,0.044964501709176964,22,293
317119,0.04158380039775809,24,530
15763484,0.0952537903757416,10,208
8294396,0.07170492648955377,13,613
11896266,0.09026548672566372,11,951
1329099,0.33001571503404925,3,100
82697,0.035521504440188055,28,332
3610436,0.03191286069176381,31,1810
1872772,0.02832205201282508,35,1542
2059168,0.051874222774915615,19,421
1187538,0.07754104086622424,12,220
507787,0.42837860637759406,2,188
10236113,0.08816855753646677,11,300
19073392,0.08888888888888889,11,623
19404073,0.037516170763260026,26,986
412108,0.022347417840375586,45,2536
1724505,0.22077922077922077,4,32
125919,0.03751339764201501,26,2026
1752894,0.02753623188405797,36,1798
320496,0.034209854480469745,29,792
12499444,0.06182795698924731,16,1342
365061,0.05850585058505851,17,786
156494,0.24578651685393257,4,87
16490385,0.04689265536723164,21,1066
10059,0.07467911318553092,13,648
12374079,0.12037937743190662,8,88
3742946,0.04418394950405771,22,1226
17723088,0.12198483804272915,8,95
63165,0.18793503480278423,5,288
2644656,0.06170598911070781,16,452
5490874,0.05194805194805195,19,235
31831,0.020265888456549936,49,2136
7174972,0.3746958637469586,2,75
62694,0.042740841248303935,23,238
1290842,0.024322594410070408,41,2796
1664932,0.18208092485549132,5,90
162210,0.05097250167672703,19,2022
6661051,0.059058427910886925,16,157
2952402,0.060527825588066554,16,512
1835211,0.03005513071314245,33,354
8005368,0.03196803196803197,31,428
1264145,0.024661144578313254,40,698
28970402,0.16476774758983348,6,350
376416,0.0215,46,1628
28422,0.041611842105263155,24,3833
4268551,0.06097560975609756,16,201
959529,0.0964677945978035,10,849
4322169,0.0812346146563151,12,264
16349307,0.04913456169737577,20,318
20957809,0.06657789613848203,15,186
4627382,0.2789483858496037,3,302
1211078,0.047520661157024795,21,735
12919152,0.03088803088803089,32,2096
6127189,0.07500519426553086,13,344
40487,0.015271838729383017,66,827
1664557,0.14853683148335015,6,111
664832,0.0889271371199082,11,239
49214,0.11206896551724138,8,51
2067857,0.10820559062218214,9,169
136748,0.04175007148984844,24,846
5389659,0.19359015862738752,5,200
8817,0.029478032294404807,34,3182
221304,0.02949323773830862,34,845
1228034,0.053763440860215055,18,450
482933,0.02159468438538206,46,1609
28190,0.03184850441144824,31,807
1392227,0.06355140186915888,15,1251
262675,0.026964398567516326,37,716
16017283,0.05236198064883324,19,370
164796,0.0865260439087387,11,1003
94900,0.027932960893854747,36,692
921446,0.030268847527730777,33,1824
195596,0.04827813478332509,20,856
131807,0.022636696955204847,44,371
177507,0.13882618510158012,7,205
179360,0.762987012987013,1,110
4622434,0.17053206002728513,5,169
141421,0.030661322645290583,32,503
13937019,0.04227304227304227,23,421
22900264,0.05042016806722689,20,699
284038,0.04636290967226219,21,3237
4847711,0.04310544611819235,23,983
394292,0.03986013986013986,25,1175
2723518,0.04847645429362881,20,850
6968935,0.039898847991008714,25,688
16917609,0.2752434648898001,3,184
24694874,0.1325240263024785,7,228
767514,0.0664451827242525,15,742
1965659,0.5577725376383095,1,2185
291884,0.028536485935589075,35,1208
16944783,0.0340625,29,342
341372,0.04935476567806203,20,481
759211,0.024068868587491216,41,1830
463669,0.09780439121756487,10,567
86720,0.13010446343779677,7,90
1526134,0.36101083032490977,2,167
516514,0.023307661126874747,43,3200
47558,0.037024039305141254,27,747
20991119,0.06634232640424591,15,261
52187,0.027209607806342653,37,587
23177185,0.1270764119601329,7,279
13380028,0.3810694529809465,2,246
18152109,0.040632865875584324,24,799
11096,0.030637254901960783,32,809
160900,0.08947664603263927,11,330
899701,0.09787234042553192,10,337
431937,0.36968576709796674,2,50
6252166,0.12378821774794929,8,668
704413,0.15468409586056645,6,172
7254389,0.08311170212765957,12,569
4328601,0.08421052631578947,11,773
905763,0.0380754586362063,26,1138
19507760,0.1413082761113119,7,118
120807,0.02240649258997883,44,758
450380,0.05178326474622771,19,711
169380,0.037047276748686755,27,974
101805,0.09371252355662155,10,2244
486612,0.03587066352307174,28,488
10400497,0.11606864274570983,8,279
5314,0.019166798669412323,52,2121
175197,0.03458616553378648,29,1274
4358157,0.047215049797122835,21,190
14838110,0.16427640156453716,6,417
342538,0.03086890243902439,32,535
6712967,0.02544529262086514,39,748
2615838,0.06058879392212726,16,361
2740078,0.06997084548104957,14,1163
4066002,0.044965786901270774,22,1056
1799532,0.03486037598101843,28,439
13517172,0.07208717518860017,13,984
937448,0.04930046635576282,20,178
1522828,0.1414714494875549,7,152
67616,0.018502356432187117,54,1247
3588462,0.06338191071015499,15,678
422965,0.04434742647058824,22,1512
2742851,0.06230529595015576,16,364
13560851,0.06223654847508059,16,182
5485186,0.04106280193236715,24,1575
3778104,0.03359580052493438,30,2353
1226483,1.1402214022140222,0,918
6995,0.041078120495820124,24,312
3240788,0.04588728103579589,21,1992
0,0.5993618960802187,1,979
51,0.07888839085611833,12,631
8289,0.08591331269349846,11,1313
14486,0.3597122302158273,2,112
5771,0.03345280764635603,30,4374
49523,0.0643588493417845,15,990
34793,0.16096423017107309,6,826
51049,0.028050490883590462,35,562
37584,0.09520451339915374,10,120
49236,0.1469098277608916,6,252
87356,0.031578947368421054,31,429
358536,0.060101629577711584,16,3789
89105,0.14193548387096774,7,114
8624,0.07300275482093664,13,244
246230,0.04104410441044105,24,710
7858,0.11623439000960614,8,356
253891,0.030960921276194073,32,366
3938795,0.06726842897055663,14,516
10795,0.029357798165137616,34,939
4715701,0.12346872985170858,8,953
9086,0.03894718121998933,25,541
10612139,0.07322068612391193,13,382
562899,0.029632480277082932,33,573
27814389,0.420584498094028,2,75
11169,0.02432950191570881,41,1093
173030,0.023674558186062022,42,287
10345689,0.02902445579145391,34,902
14423028,0.04603399433427762,21,2244
3378,0.053599884108358684,18,2930
534835,0.143698468786808,6,770
266462,0.9522388059701492,1,30
831038,0.3178542834267414,3,105
61906,0.17768213956347986,5,94
47947,0.053703703703703705,18,344
249600,0.03320084171148001,30,1843
175524,0.30434782608695654,3,1782
889409,0.049867774839440875,20,1060
220505,0.07818181818181819,12,831
99351,0.10125786163522013,9,96
6844949,0.1240276577355229,8,1434
601623,0.2167238941627954,4,418
728168,0.11825037707390648,8,341
214542,0.0392019600980049,25,437
1843750,0.13189845474613687,7,119
700244,0.1691339118597924,5,643
9904943,0.0343980343980344,29,316
93392,0.02000363702491362,50,411
27738727,0.07032418952618454,14,101
111504,0.1485535574667709,6,295
252076,0.07540029112081514,13,392
3362,1.0232558139534884,0,31
18,0.2846153846153846,3,94
5094,0.06772908366533864,14,318
5455,0.03540264273248567,28,705
71581,0.18636363636363637,5,434
26468,0.14076858813700918,7,161
30415,0.15233415233415235,6,65
10915,0.07034632034632035,14,321
140345,0.19853479853479852,5,117
63066,0.28654970760233917,3,89
460581,0.23817292006525284,4,68
531594,0.06870229007633588,14,1639
2559153,0.06586102719033232,15,518
1876487,0.29039070749736007,3,78
2745211,0.12243415077202544,8,384
4288359,0.080849478390462,12,953
2048686,0.3708513708513709,2,206
5947179,0.7214022140221402,1,77
111628,0.09379128137384413,10,239
191149,0.18619791666666666,5,126
4858030,0.045052813106272904,22,844
1086908,0.03320500481231954,30,1773
170099,0.08587429993777225,11,719
50816,0.09710047201618341,10,253
7002667,2.3,0,12
57108,0.4053295932678822,2,786
1910822,0.02996432818073722,33,1036
6898026,0.08962264150943396,11,136
2910303,0.19133278822567457,5,173
723354,0.07743547044129892,12,126
1477266,0.18604651162790697,5,545
10389498,0.037077033837293015,27,1757
2378092,0.15646453089244852,6,306
327763,0.04823470909995027,20,1229
3665380,0.07683261466091729,13,767
11320073,0.04640582347588717,21,411
3062783,0.046981248712136825,21,962
712163,0.2844635193133047,3,65
20800274,0.035290006988120196,28,943
17447580,0.16172506738544473,6,190
15464248,0.13712374581939799,7,749
20568058,0.18459069020866772,5,202
148026,0.030432552573089418,33,354
32156510,0.20770519262981574,4,45
7126990,0.11410746629100423,8,291
21767729,0.06509746230231703,15,297
12136076,0.11487804878048781,8,1543
34532625,0.12915851272015655,7,90
7646666,0.038663008231479175,26,685
9719271,0.05198776758409786,19,565
3,0.31043956043956045,3,123
83813,0.019852524106636415,50,1887
2893227,0.08523908523908524,11,531
12765036,0.03475474488538329,28,732
11289927,0.5589798087141339,1,38
5105042,0.13652802893309224,7,356
31051948,0.09573770491803278,10,70
285130,0.02246686137946529,44,3168
22190807,0.11193181818181819,8,136
379272,0.0414300033411293,24,2823
7314633,0.08679631525076766,11,860
29738728,0.05746478873239436,17,332
5861,0.03611886389755377,27,1973
49577,0.2016925246826516,4,57
7513,0.059194711538461536,16,708
44750,0.021035332785538208,47,2460
308199,0.13261210957948003,7,234
886011,0.1873198847262248,5,483
285310,0.04780076320546294,21,1308
1439972,0.07704719645018153,13,146
199747,0.03930492345883326,25,1853
6046894,0.4493006993006993,2,561
33426808,0.4318840579710145,2,22
32505,0.04343629343629344,23,1742
57398,0.1681260945709282,5,459
13834,0.15727143533870203,6,327
15941,0.04371134020618557,23,439
851404,0.0540303738317757,18,1121
92164,0.07361633530360022,13,364
394766,0.17083333333333334,5,112
747326,0.14542020774315392,6,797
529595,0.0628749700023998,15,2214
1522636,0.1377049180327869,7,174
455767,0.07896003851709196,12,522
63672,0.04680651221039449,21,2191
1387941,0.03527902501603592,28,670
4436277,0.07171652875026523,13,1513
1997572,0.0493490130197396,20,2493
1763779,0.030682643427741466,32,522
1752945,0.15713848975848366,6,316
3048829,0.04514496983848998,22,1823
929196,0.17107142857142857,5,851
1064243,0.35330578512396693,2,35
10567520,0.05007153075822604,20,878
76027,0.09938733832539143,10,1009
602857,0.09346938775510204,10,155
9049621,0.06438896189224705,15,1227
8019733,0.12605337078651685,7,386
4625312,0.030865403399101387,32,1106
2643895,0.11935751869288286,8,121
6457542,0.029014015244652077,34,612
26692711,0.08514190317195326,11,240
69423,0.1532192339038305,6,135
14703151,0.08098318240620957,12,746
25353172,0.08764429243266353,11,192
3295,0.269041769041769,3,79
34978,0.06836461126005362,14,851
21902,0.02633248730964467,38,962
74099,0.7721179624664879,1,25
50280,0.6359832635983264,1,14
42385,0.14752650176678445,6,147
85484,0.16118935837245696,6,264
33684,0.030482494338965337,32,1899
19009,0.04945786570287236,20,1318
158361,0.056588520614389654,17,2075
9864,0.021498371335504887,46,2605
161478,0.03188044831880448,31,1767
145867,0.2040268456375839,4,292
16846,0.0923836389280677,10,198
193093,0.08569962367430722,11,540
184087,0.11081322609472744,9,245
345662,0.337696335078534,2,61
369889,0.2876404494382023,3,106
455783,0.03697183098591549,27,326
57658,0.43284978942442676,2,96
73244,0.04193849021435228,24,1421
361207,0.6088560885608856,1,21
679506,0.06774547449259462,14,1835
24373,0.038196618659987476,26,954
869916,0.085099052540913,11,293
1148059,0.038288288288288286,26,1194
129409,0.15245664739884393,6,379
102020,0.017848450429985396,56,2927
77511,0.24052287581699347,4,65
365454,0.20377549300522502,4,430
1583318,0.21417445482866043,4,262
916056,0.8103448275862069,1,160
256471,0.04536082474226804,22,454
316482,0.23088064889918888,4,473
665350,0.11745513866231648,8,275
1613101,0.16639477977161501,6,128
98785,0.04287775716347145,23,1008
511813,0.03241701244813278,31,437
4180968,0.34554973821989526,2,181
492858,0.023394131641554322,43,1768
2989394,0.05139972464433226,19,419
4264700,0.0987411487018096,10,1703
5813368,0.24285714285714285,4,148
1498575,0.14603174603174604,6,463
4751314,0.20458015267175572,4,483
4795501,0.11652340019102196,8,86
889851,0.11844222722883811,8,115
351737,0.2720524017467249,3,622
7055899,0.27114967462039047,3,42
2666389,0.19832109129066108,5,316
4084102,0.040975795692776824,24,605
1089298,0.037383177570093455,27,944
556700,0.09619952494061758,10,577
3709252,0.07328767123287672,13,1150
990344,0.024534539759874716,41,476
451766,0.06020362992474546,16,238
133850,0.06017369727047146,16,622
7777104,0.29518950437317787,3,309
4091992,0.08659003831417625,11,267
4704923,0.027307206068268017,36,706
1891004,0.09595959595959595,10,366
385837,0.03327702702702703,30,449
6803532,0.20285423037716616,4,268
1218696,0.027737826176289296,36,679
2995750,0.08928571428571429,11,129
16175,0.1624742268041237,6,363
11203371,0.21599169262720663,4,266
4415634,0.02566295979469632,39,272
8511321,0.02880952380952381,35,2833
678051,0.05502992855763661,18,213
7044616,0.05552884615384615,18,586
8453364,0.8452631578947368,1,83
8917946,0.2521868999359932,3,329
793681,0.07827448251869891,12,183
13353628,0.6078229541945446,1,445
1998764,0.05885885885885886,17,251
396961,0.034354688950789226,29,860
6547367,0.23229986117538176,4,159
13805718,0.19301470588235295,5,37
2359527,0.10512820512820513,9,448
5465311,0.053519641444766675,18,339
14727197,0.49502487562189057,2,186
6999039,0.09405255878284924,10,300
13211778,0.06366666666666666,15,331
274098,0.020946189960274468,48,1374
5851537,0.034280117531831536,29,367
1160395,0.08276333789329686,12,270
14855220,0.06190191387559808,16,368
19940685,0.07437433909058865,13,540
13568690,0.07358037856571581,13,349
1376828,0.029809802487198243,33,893
20284259,0.13178294573643412,7,126
290050,0.022285251215559156,45,346
24595308,0.055659494855004675,18,359
16787888,0.07409638554216867,13,792
1920374,0.5988269794721408,1,52
5908908,0.05436308926780341,18,3016
13825260,0.17849740932642488,5,139
34997143,0.10291595197255575,9,109
4295,0.024824162184526273,40,1350
6104108,0.08323586744639376,12,746
3096737,0.027597703278384886,36,1052
42464,0.1081130025353133,9,251
2884580,0.02706853522749088,37,1961
7304823,0.04887892376681614,20,1380
17699731,0.06511283758786533,15,159
372,0.08758248350329934,11,794
1200,0.042767732962447846,23,295
31,0.01767834793491865,57,2871
4099,0.14976641934597418,6,594
8201,0.15145985401459855,6,262
9718,0.21532846715328466,4,88
7495,0.23132183908045978,4,192
10379,0.016904466501240695,59,1035
8926,0.05797680927628948,17,570
29678,0.15502008032128514,6,260
74520,0.14897413024085637,6,113
97097,0.1600312256049961,6,293
94202,0.0555138784696174,18,2323
28622,0.028511087645195353,35,2258
74131,0.05627425614489004,17,773
73292,0.13502398903358465,7,1171
50457,0.13345195729537365,7,337
700735,0.13993174061433447,7,66
42254,0.02031379025598679,49,1552
91707,0.17880794701986755,5,204
632866,0.6862745098039216,1,25
290432,0.16875,5,111
677067,0.09539610120282041,10,346
223113,0.2859848484848485,3,53
144968,0.0190865712338105,52,855
107439,0.07405590975968612,13,769
16226,0.03546224417784051,28,1274
27922,0.2342857142857143,4,64
715453,0.2525080768576773,3,133
411183,0.030607039619112396,32,1366
559966,0.20055904961565338,5,185
531961,0.04054738976178408,24,937
94806,0.14520139234211835,6,129
2267685,0.39097744360902253,2,162
1910434,0.13725490196078433,7,115
87110,0.03201670436749608,31,1169
153790,0.0426141148728314,23,210
1265360,0.37714285714285717,2,42
203952,0.030095301788998496,33,389
1300609,0.06043834403365065,16,1241
89179,0.04630253989660598,21,1735
780337,0.051017778922958,19,1080
2267145,0.0811326757874642,12,684
190359,0.1935483870967742,5,219
238308,0.4594594594594595,2,95
164032,0.037769492624412385,26,223
43530,0.07390817469204927,13,2333
3080968,0.09274755927475593,10,448
849713,0.053432642487046635,18,989
92621,0.04030922142462728,24,720
2306142,0.21165770979743695,4,260
2012601,0.09168704156479218,10,423
2179786,0.0644883920894239,15,215
538346,0.19606164383561644,5,234
838343,0.048864418444597386,20,287
7723863,0.559322033898305,1,35
453720,0.1906318082788671,5,155
1524194,0.08882907133243607,11,1032
438626,0.06607236497115888,15,1196
7417578,0.10304659498207885,9,157
8019410,0.0708113804004215,14,746
673412,0.0736388562475519,13,1085
7456377,0.5800711743772242,1,15
9366145,0.10581851070244197,9,976
7746361,0.39903846153846156,2,69
8619853,0.03788359788359788,26,913
5612348,0.3753581661891118,2,661
1484699,0.258604206500956,3,877
640403,0.0862977602108037,11,170
10823618,0.03962460896767466,25,749
1929579,0.16405797101449276,6,178
1785980,0.025237323454503358,39,781
690391,0.07544861337683524,13,233
6847637,0.1172147001934236,8,683
7926446,0.05448524984948826,18,819
206678,0.07363069858970155,13,286
1723027,0.06879655037240298,14,296
14728460,0.5209580838323353,1,30
2389084,0.14597039473684212,6,379
437689,0.021810250817884406,46,881
839494,0.0445230998509687,22,765
637,0.020794901895019285,48,1269
14161360,0.16885553470919323,5,71
14951201,0.3721973094170404,2,59
9333421,0.03568879371877231,28,276
12931721,0.16694963214487832,6,330
12329968,0.0296902994625032,33,404
11898625,0.027972027972027972,36,409
7162328,0.05228610230873699,19,456
21160672,0.05017543859649123,20,247
101696,0.030723832667939596,32,598
4282335,0.039269406392694065,25,684
2180234,0.09002293577981652,11,743
5145276,0.043926582800577436,22,441
14385212,0.10260676650027732,9,125
21479757,0.05547282204020849,18,404
6682565,0.027187765505522515,37,1835
1492328,0.021926229508196723,46,1453
11291690,0.055080721747388414,18,594
55554,0.025050778605280974,40,1342
20571465,0.06574523720582742,15,224
31248304,0.9619565217391305,1,21
8882122,0.26726798006171376,3,845
29695403,0.15164644714038128,6,320
1839637,0.1193974335131114,8,101
4127612,0.057505922894680164,17,577
31541467,0.7489387507580352,1,127
16185737,0.13250883392226148,7,319
30107645,0.07210884353741497,14,236
4497767,0.14558740865654862,6,87
11737418,0.07146503318019398,14,300
19082616,0.08778625954198473,11,214
22889228,0.16556291390728478,6,127
2054613,0.018669985775248935,54,699
26347579,0.07013469577333953,14,169
18855734,0.31826012058570197,3,303
36246437,0.13232104121475055,7,153
5841175,0.075565361279647,13,605
1584593,0.027757307786784573,36,526
1234927,0.13707647628267183,7,253
34452882,0.7562893081761006,1,42
12360419,0.061572292468389224,16,346
337066,0.029803646563814866,33,389
7643,0.055523085914669784,18,531
638345,0.1825282036447787,5,97
302229,0.06730208130713869,14,346
5862,0.29745989304812837,3,664
49935,0.047261009667024706,21,1299
1411,0.08379501385041552,11,343
38020,0.2999189408268036,3,2650
96897,0.06869744566079644,14,153
53222,0.0512614063338701,19,971
219031,0.07739212007504691,13,579
32452,0.03122631499166288,32,1189
310173,0.049060369200066525,20,225
753750,0.03069383543977302,32,466
37986,0.16334761784723972,6,636
107440,0.03789126853377265,26,167
5773149,0.13382810629638497,7,1593
7417813,0.1562021439509954,6,244
368533,0.03450608930987822,29,458
374195,0.19894572432643498,5,321
9423867,0.10038610038610038,10,270
4643363,0.03969154003175323,25,2106
745100,0.06633380884450785,15,255
452348,0.044998777207141114,22,850
12336988,0.10511996042542666,9,150
623801,0.05200149644594089,19,2183
17350134,0.11317780580075662,8,104
286058,0.055115511551155114,18,501
6827,0.05789473684210526,17,476
2038644,0.04151359294636297,24,204
244263,0.058744319138192225,17,2560
1430004,0.018368067820558106,54,2459
19431,0.2186192468619247,4,64
51336,0.03332211376640862,30,1151
1,0.025746050321825628,39,856
892739,0.07407407407407407,13,329
842485,0.0302863436123348,33,597
7214503,0.32571428571428573,3,148
1401217,0.023425196850393702,43,1704
516856,0.02920792079207921,34,1204
145194,0.01880934989043097,53,2097
754264,0.02403204272363151,41,1344
12666844,1.1428571428571428,0,79
570614,0.07543566483647648,13,278
21929136,0.0609404990403071,16,399
122189,0.08917720479553293,11,198
33,0.09068487952950105,11,361
6661,0.035615171137835334,28,1208
6153,0.056735436893203886,17,764
14772,0.042346938775510205,23,926
2240,0.024472424188685938,41,3030
11061,0.037097833223900194,27,694
47960,0.08425256751616585,11,4074
3915,0.08717156105100464,11,611
22444,0.1605657237936772,6,110
201578,0.06912878787878787,14,544
78089,0.12053571428571429,8,278
51623,0.024460156697878845,41,691
152983,0.13738156761412576,7,498
31197,0.08330288637194008,12,1873
207003,0.08713692946058091,11,429
58666,0.24923702950152593,4,146
125791,0.09950248756218906,10,120
75749,0.2942603071948262,3,147
1465457,1.0666666666666667,0,25
107009,0.09221311475409837,10,1847
38501,0.06172456575682382,16,1244
561624,0.044964028776978415,22,1311
1372173,0.02742692168892097,36,696
1667654,0.35714285714285715,2,190
1952824,1.465,0,31
1166448,0.09265033407572383,10,894
323366,0.10398788490661282,9,326
294052,0.030855855855855856,32,1494
313197,0.3938830686042582,2,206
2417937,0.4222222222222222,2,89
281074,0.07606745604592752,13,2576
131355,0.04888059701492537,20,354
3905009,0.14740484429065745,6,228
94147,0.16421856639247945,6,513
5647774,0.06928532460447354,14,472
191157,0.06309751434034416,15,2394
617480,0.06936170212765957,14,416
2053937,0.052229020979020976,19,3034
1399437,0.10920245398773006,9,298
7766449,0.2224622030237581,4,214
302457,0.020025257081003067,50,727
2305106,0.06802565277141548,14,415
8766034,0.03230574324324324,31,723
5697725,0.08839950372208437,11,707
524424,0.07008760951188986,14,317
2715594,0.0903277378097522,11,1429
4301051,0.056466302367941715,17,272
3315180,0.04052620411627413,24,506
8945644,0.025653206650831355,39,358
2592184,0.023095548519277333,43,373
5311630,1.2307692307692308,0,202
12567139,0.37554585152838427,2,38
12715015,0.1297709923664122,7,65
5188193,0.021630282395353494,46,1439
7953628,0.03626265926167919,27,908
850119,0.02308960967564596,43,2227
164876,0.019748984865263934,51,3269
262194,0.11753453772582359,8,1847
11628032,0.14134615384615384,7,395
3037936,0.05352112676056338,18,951
14639338,0.06505171475231356,15,1148
9107368,0.2152113872955173,4,48
735031,0.038678485092667206,26,1037
10727795,0.02421984163949697,41,1207
5185257,0.040082219938335044,25,276
9236845,0.023446658851113716,43,548
11015197,0.23633782824698368,4,763
15841741,0.15442764578833693,6,204
161571,0.04554152315346345,22,518
6309001,0.044509151414309486,22,246
17604779,0.11525612472160357,8,335
434947,0.03972303206997085,25,958
17239082,0.11522633744855967,8,326
12935443,0.08916753744339952,11,597
15527667,0.12882594792142532,7,345
24340726,0.047619047619047616,21,298
13478039,0.07563281488258615,13,336
53396,0.1479632587859425,6,1285
8261983,0.06456776947705443,15,164
7635045,0.030575965868689263,32,740
8761551,0.031352773514580136,32,607
14604687,0.07108467856131408,14,301
8430773,0.09665252239509665,10,300
1960810,0.1933409004918653,5,274
6200168,0.08689970597843842,11,124
24002831,0.12438625204582651,8,300
18515189,0.2046783625730994,4,164
361935,0.04329856327494588,23,2620
13006032,0.19912578921806703,5,281
3200868,0.030582415111310997,32,789
134766,0.16672046481601033,6,1394
35067771,0.10742358078602621,9,108
37115440,0.43026315789473685,2,331
10813903,0.050489826676714394,19,2878
10907185,0.04962670180061485,20,218
25112844,0.06704617330803289,15,105
1035304,0.03564564039839245,28,1027
1869658,0.08605416350291066,11,376
3940708,0.02863202545068929,35,781
777667,0.09835785152240849,10,719
23551833,0.1212823483970645,8,365
2544398,0.12899748472871003,7,2336
21894337,0.04220532319391635,23,879
10841396,0.053424335137679455,18,1923
1623918,0.03910104147633839,25,354
39921276,0.9826086956521739,1,21
23483242,0.08016032064128256,12,926
25577951,0.052515445719329215,19,616
31908209,0.13161993769470404,7,158
296103,0.027710578403342862,36,1552
13662,0.10332950631458095,9,196
9709,0.09362389023405973,10,525
65454,0.11542100283822138,8,385
83978,0.2596599690880989,3,68
41690,0.22303030303030302,4,200
883056,0.5792349726775956,1,55
451287,0.027198084160109475,37,953
4754841,0.0264797507788162,38,444
8268807,0.41366223908918404,2,132
8346020,0.10057471264367816,10,642
3834462,0.05348893751519572,18,515
118799,0.15667074663402691,6,438
1255637,0.06153846153846154,16,1375
17959194,1.0826446280991735,0,14
10426732,0.05634953042057983,17,450
13249226,0.07184241019698726,13,669
280945,0.0416739933180939,24,2030
11338166,0.1768779968034097,5,635
33959159,0.0980243161094225,10,253
5364,0.13029315960912052,7,834
34289,0.02185965468081736,46,4645
25065,0.03712953712953713,27,2475
6313586,0.06376479572355861,15,1705
9559123,0.1797129810828441,5,101
5125019,0.12315851502651738,8,338
543434,0.09672943508424182,10,1541
877242,0.07213209733487833,13,298
21621158,0.06784810126582279,14,179
15103255,0.09801136363636363,10,447
15244483,0.059774761767253826,16,518
6112901,0.02626438029086173,38,237
19912518,0.045454545454545456,22,253
738959,0.09021739130434783,11,1744
90,0.2106523040095751,4,384
43,0.05589430894308943,18,1177
7534,0.043318233295583236,23,1832
7488,0.24940047961630696,4,86
46555,0.11736936350317434,8,362
21804,0.054277029960920535,18,777
128897,0.022084321956561417,45,1049
61329,0.16714697406340057,6,210
83784,0.050362976406533574,20,423
14002,0.17537942664418213,5,242
179728,0.05543358946212953,18,198
198194,0.15195071868583163,6,353
31928,0.20868824531516184,4,174
309128,0.03408044212465459,29,919
69412,0.06468531468531469,15,2527
442129,0.12640449438202248,7,253
254243,0.21011104617182935,4,1296
104523,0.23126510878323933,4,122
91460,0.0381981981981982,26,826
44087,0.09606299212598425,10,395
137964,0.18290993071593534,5,227
41799,0.03511852502194908,28,670
729553,0.2434017595307918,4,65
22743,0.12335766423357664,8,82
335180,0.047107438016528926,21,1015
153365,0.12812711291413117,7,861
877870,0.05146096816397732,19,290
552079,0.16452074391988555,6,128
1051513,0.03038674033149171,33,1568
319061,0.6479076479076479,1,21
416594,0.2563573883161512,3,281
683453,0.047971918876755074,21,403
135,0.0669811320754717,15,543
170884,0.1071667782987274,9,546
514304,0.07109634551495017,14,1452
2118749,0.16316088686753838,6,907
236591,0.01829596412556054,55,1528
983563,0.03296703296703297,30,1072
737373,0.41411764705882353,2,270
1635280,0.34902309058614567,2,755
211760,0.03197953309881676,31,1159
426390,0.25882352941176473,3,130
4033292,0.09541284403669725,10,166
275655,0.13044518908568692,7,197
764027,0.01932021466905188,52,1083
91279,0.03872505212987787,26,961
4296937,0.07354925775978408,13,784
1621071,0.22580645161290322,4,95
2813350,0.06153144940747493,16,1131
343214,0.12564766839378239,8,323
1475157,0.02808069792802617,35,1522
142196,0.12872467222884387,7,220
6895866,0.1774951617362455,5,259
329764,0.022184873949579832,45,729
203358,0.03493613824192337,28,1263
3190204,0.2664015904572565,3,283
7588036,0.07591785936527691,13,1159
813120,0.15029208709506106,6,139
8793038,0.12610837438423644,7,190
49272,0.017345639719923617,58,827
198,0.03779719569193253,26,2123
147458,0.06578153289076645,15,139
2742610,0.6745058794095572,1,191
